web_pid,pdp_title_value,price_sp,pdp_rating_value,pdp_rating_count,pdp_page_url
B097JJ64SH,"Genie Fringe Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres",1124,4.3,24,https://www.amazon.in/genie-fringe-laptop-backpack-for-women-3-compartments-stylish-and-trendy-college-bags-for-girls-water-resistant-and-lightweight-bags-for-office-and-travelling-purpose-36-litres/dp/B097JJ64SH
B0CC9SLGD6,VICKY TRANSFORM Backpack Lightweight Laptop Bag Travel Daypack Large Capacity Bookbag for Women Men Work College,262,0,0,https://www.amazon.in/vicky-transform-backpack-lightweight-laptop-bag-travel-daypack-large-capacity-bookbag-for-women-men-work-college/dp/B0CC9SLGD6
B0BM7C4HG3,Fast Travel Use For School Bag Class 6-10 Large 4 partition 55 L Laptop Collage Office Travel Backpack Unisex,643,3.9,57,https://www.amazon.in/fast-travel-use-for-school-bag-class-6-10-large-4-partition-55-l-laptop-collage-office-travel-backpack-unisex/dp/B0BM7C4HG3
B07PBKQXCZ,HARISSONS Delta 39L Laptop Backpack (Black-Orange) for Office & Travel Purpose | School Bag for Children with a Multi-Purpose Handy Pouch and Dedicated Laptop Cradle (15.6 inch) | Water-Resistant,1820,4.2,1790,https://www.amazon.in/harissons-delta-39l-laptop-backpack-black-orange-for-office-travel-purpose-school-bag-for-children-with-a-multi-purpose-handy-pouch-and-dedicated-laptop-cradle-15-6-inch-water-resistant/dp/B07PBKQXCZ
B097K6SPH7,F Gear Colorado Navy Lmn yelw 39 Ltrs Laptop Backpack (3813),849,4.3,132,https://www.amazon.in/f-gear-colorado-navy-lmn-yelw-39-ltrs-laptop-backpack-3813/dp/B097K6SPH7
B08X2SDYLD,GOLD SKY Stylish PU Synthetic Leather Men's Sling Bag Cross Body Travel Office Business messenger,467,4.1,73,https://www.amazon.in/gold-sky-stylish-pu-synthetic-leather-men-s-sling-bag-cross-body-travel-office-business-messenger/dp/B08X2SDYLD
B0C86394QQ,American Tourister Shaw Large Size Unisex Laptop Backpack with Organizer Pockets| Compatible with 17 inch Laptop - Charcoal Black,1399,3.3,15,https://www.amazon.in/american-tourister-shaw-large-size-unisex-laptop-backpack-with-organizer-pockets-compatible-with-17-inch-laptop-charcoal-black/dp/B0C86394QQ
B07M9NKYVK,WildHorn Leather Messenger Bag for Men/Office Bag for Men I Padded Laptop Compartment with Adjustable Strap I DIMENSION : L-14 inch W-3 inch H-11 inch,2309,3.9,266,https://www.amazon.in/wildhorn-leather-messenger-bag-for-men-office-bag-for-men-i-padded-laptop-compartment-with-adjustable-strap-i-dimension-l-14-inch-w-3-inch-h-11-inch/dp/B07M9NKYVK
B084LMRB7D,Wildcraft Polyester Stylish 25.6 liters Multi-Colour Laptop Backpack (Black),1789,4.1,255,https://www.amazon.in/wildcraft-polyester-stylish-25-6-liters-multi-colour-laptop-backpack-black/dp/B084LMRB7D
B097KCMQKG,Gear Parker 23L Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women - Black,695,4.3,492,https://www.amazon.in/gear-parker-23l-water-resistant-anti-theft-laptop-bag-backpack-for-men-women-black/dp/B097KCMQKG
B078J63VRY,"F Gear Blow Laptop Backpack With Rain Cover 32 Liters (Black,Grey) Sch Bag",739,4.2,1308,https://www.amazon.in/f-gear-blow-laptop-backpack-with-rain-cover-32-liters-black-grey-sch-bag/dp/B078J63VRY
B0C3QR3YJV,"Kuber Industries 30 Biodegradable Garbage Bags Small|Plastic Dustbin Bags|Trash Bags For Kitchen, Office, Warehouse, Pantry or Washroom 5 LTR (Black)",63,3.8,558,https://www.amazon.in/kuber-industries-30-biodegradable-garbage-bags-small-plastic-dustbin-bags-trash-bags-for-kitchen-office-warehouse-pantry-or-washroom-5-ltr-black/dp/B0C3QR3YJV
B0BW3RQH6C,Capriff 35L Casual Waterproof upto 17 inch Laptop Bag/Backpack for Office/School/College/travell with Rain Cover With adjustable Strap With 2 Compartment with Rain cover,699,5.0,5,https://www.amazon.in/capriff-35l-casual-waterproof-upto-17-inch-laptop-bag-backpack-for-office-school-college-travell-with-rain-cover-with-adjustable-strap-with-2-compartment-with-rain-cover/dp/B0BW3RQH6C
B0B6FZ3YNV,"Golden Wolf Backpack for Men 35L Business Travel Backpack with Lock Anti-theft 17.3-inch Laptop Bag Water-resistant Expanded Backpack with USB Port for Office Travel College Men Women, Black",2754,4.5,146,https://www.amazon.in/golden-wolf-backpack-for-men-35l-business-travel-backpack-with-lock-anti-theft-17-3-inch-laptop-bag-water-resistant-expanded-backpack-with-usb-port-for-office-travel-college-men-women-black/dp/B0B6FZ3YNV
B08DHSBP9S,SHALIMAR Premium Oxo - Biodegradable Garbage Bags 24 X 32 Inches (Large) 60 Bags (4 Rolls) Dustbin Bag/Trash Bag - Green Color(Plastic),285,4.5,2131,https://www.amazon.in/shalimar-premium-oxo-biodegradable-garbage-bags-24-x-32-inches-large-60-bags-4-rolls-dustbin-bag-trash-bag-green-color-plastic/dp/B08DHSBP9S
B07GCR84D9,"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",309,4.2,1341,https://www.amazon.in/sfane-polyester-9-05-black-men-women-trendy-black-sports-duffle-gym-bag-shoulder-bag/dp/B07GCR84D9
B09V5HRYR7,CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,699,3.8,3199,https://www.amazon.in/capriff-32-l-casual-waterproof-laptop-bag-backpack-for-men-boys-girls-for-office-school-college-teens-students-with-rain-cover-with-adjustable-strap-with-2-compartment/dp/B09V5HRYR7
B09P3RQPCG,Storite Stylish Small PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25.5 x7x20cm),749,4.0,285,https://www.amazon.in/storite-stylish-small-pu-leather-sling-cross-body-travel-office-business-messenger-one-side-shoulder-bag-for-men-women-25-5-x7x20cm/dp/B09P3RQPCG
B084LMRB7D,Wildcraft Polyester Stylish 25.6 liters Multi-Colour Laptop Backpack (Black),1789,4.1,255,https://www.amazon.in/wildcraft-polyester-stylish-25-6-liters-multi-colour-laptop-backpack-black/dp/B084LMRB7D
B07GXX2BP3,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black,339,3.8,2612,https://www.amazon.in/dzert-clasy-laptop-bag-college-bag-for-boys-girls-21-l-red-black/dp/B07GXX2BP3
B07PKQ3WJZ,motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),1399,4.5,2690,https://www.amazon.in/motherly-diaper-bags-for-mom-travel-basic-edition-navy-blue/dp/B07PKQ3WJZ
B0B69M182Q,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1600,4.0,586,https://www.amazon.in/uppercase-medium-17-ltrs-vegan-leather-upto-14-inch-laptop-backpack-2300ebp1-3x-more-water-resistant-sustainable-bags-with-rain-proof-zippers-for-men-women-boys-and-girls-750-days-warranty/dp/B0B69M182Q
B0BMQ2HXYP,"POLESTAR Bold 42 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",729,3.8,2001,https://www.amazon.in/polestar-bold-42-l-bag-for-college-school-office-casual-multipurpose-backpack-with-15-6-laptop-compartment-water-resistant-unisex-design-stylish-durable-1-year-warranty/dp/B0BMQ2HXYP
B0B5YHC1W5,Aristrocrat Unisex Laptop Bag Grey,663,4.4,36,https://www.amazon.in/aristrocrat-unisex-laptop-bag-grey/dp/B0B5YHC1W5
B097JMR4M6,"Safari Seek 32 Ltrs Large Overnighter Travel Laptop Backpack, Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure- Black",2099,4.4,314,https://www.amazon.in/safari-seek-32-ltrs-large-overnighter-travel-laptop-backpack-water-resistant-spacious-bag-for-travelling-and-camping-all-purpose-bag-for-business-leisure-black/dp/B097JMR4M6
B07YFPF4QT,"FATMUG Foldable Duffel Luggage Bag for Travel, Packing and Storage - Men and Women - 45 L, Black",999,4.3,1783,https://www.amazon.in/fatmug-foldable-duffel-luggage-bag-for-travel-packing-and-storage-men-and-women-45-l-black/dp/B07YFPF4QT
B084LMRB7D,Wildcraft Polyester Stylish 25.6 liters Multi-Colour Laptop Backpack (Black),1789,4.1,255,https://www.amazon.in/wildcraft-polyester-stylish-25-6-liters-multi-colour-laptop-backpack-black/dp/B084LMRB7D
B0B6FZ3YNV,"Golden Wolf Backpack for Men 35L Business Travel Backpack with Lock Anti-theft 17.3-inch Laptop Bag Water-resistant Expanded Backpack with USB Port for Office Travel College Men Women, Black",2754,4.5,146,https://www.amazon.in/golden-wolf-backpack-for-men-35l-business-travel-backpack-with-lock-anti-theft-17-3-inch-laptop-bag-water-resistant-expanded-backpack-with-usb-port-for-office-travel-college-men-women-black/dp/B0B6FZ3YNV
B07PKQ3WJZ,motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),1399,4.5,2690,https://www.amazon.in/motherly-diaper-bags-for-mom-travel-basic-edition-navy-blue/dp/B07PKQ3WJZ
B0B69M182Q,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1600,4.0,586,https://www.amazon.in/uppercase-medium-17-ltrs-vegan-leather-upto-14-inch-laptop-backpack-2300ebp1-3x-more-water-resistant-sustainable-bags-with-rain-proof-zippers-for-men-women-boys-and-girls-750-days-warranty/dp/B0B69M182Q
B0B5YHC1W5,Aristrocrat Unisex Laptop Bag Grey,663,4.4,36,https://www.amazon.in/aristrocrat-unisex-laptop-bag-grey/dp/B0B5YHC1W5
B09P3RQPCG,Storite Stylish Small PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25.5 x7x20cm),749,4.0,285,https://www.amazon.in/storite-stylish-small-pu-leather-sling-cross-body-travel-office-business-messenger-one-side-shoulder-bag-for-men-women-25-5-x7x20cm/dp/B09P3RQPCG
B097JMR4M6,"Safari Seek 32 Ltrs Large Overnighter Travel Laptop Backpack, Water Resistant Spacious Bag for Travelling and Camping, All-Purpose Bag for Business & Leisure- Black",2099,4.4,314,https://www.amazon.in/safari-seek-32-ltrs-large-overnighter-travel-laptop-backpack-water-resistant-spacious-bag-for-travelling-and-camping-all-purpose-bag-for-business-leisure-black/dp/B097JMR4M6
B09WZHX3B1,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",440,3.9,788,https://www.amazon.in/bennett-casual-laptop-bag-school-bags-for-boys-girls-15-6-inch-25-ltr-office-college-bags-for-mens-water-repellent-backpack-for-men-women-black/dp/B09WZHX3B1
B0BX9V66C9,"STRABO Cooper for Boys Girls Stylish Men and Women Casual 15"" inch 20L CANVAS Laptop BACKPACK | Office, College, Travel Bag…",699,4.3,102,https://www.amazon.in/strabo-cooper-for-boys-girls-stylish-men-and-women-casual-15-inch-20l-canvas-laptop-backpack-office-college-travel-bag/dp/B0BX9V66C9
B0BMQ2HXYP,"POLESTAR Bold 42 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",729,3.8,2001,https://www.amazon.in/polestar-bold-42-l-bag-for-college-school-office-casual-multipurpose-backpack-with-15-6-laptop-compartment-water-resistant-unisex-design-stylish-durable-1-year-warranty/dp/B0BMQ2HXYP
B0CGZLZRNZ,"Red Lemon Titan Ultrafit Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women 45L&35L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack",3597,4.3,329,https://www.amazon.in/red-lemon-titan-ultrafit-bange-series-15-6-inch-laptop-bags-backpacks-for-men-and-women-45l-35l-outdoor-and-camping-3in1-office-bags-travelling-backpack/dp/B0CGZLZRNZ
B07KT56WHT,Shalimar Premium OXO - Biodegradable Garbage Bags 17 X 19 Inches (Small) 120 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,230,4.4,6985,https://www.amazon.in/shalimar-premium-oxo-biodegradable-garbage-bags-17-x-19-inches-small-120-bags-4-rolls-dustbin-bag-trash-bag-black-color/dp/B07KT56WHT
B07RP7WHHY,"amazon basics PlasticVacuum Compression Storage Bags With Hand Pump - 6-Pack (2 Jumbo, 2 Large, 2 Medium)",749,4.4,9288,https://www.amazon.in/amazon-basics-plasticvacuum-compression-storage-bags-with-hand-pump-6-pack-2-jumbo-2-large-2-medium/dp/B07RP7WHHY
B083M1QK32,HAMMONDS FLYCATCHER Laptop Bag for Men - Genuine Leather Messenger Shoulder Bag - Fits 14/15.6/16 Inch Laptops - Brown Office Bag - Multiple Pockets -Water Resistant -Executive Bag for Work and Travel,4716,4.4,590,https://www.amazon.in/hammonds-flycatcher-laptop-bag-for-men-genuine-leather-messenger-shoulder-bag-fits-14-15-6-16-inch-laptops-brown-office-bag-multiple-pockets-water-resistant-executive-bag-for-work-and-travel/dp/B083M1QK32
B07TT785P7,"Arctic Hunter Sling Crossbody Bag for Men Small Mens Chest Bag Shoulder Bag Mobile Bag One Side Bag for 8-inch iPad with Earphone Port Water-resistant for Daily Use Small Items and Small Electronic Product,Black",1176,4.3,722,https://www.amazon.in/arctic-hunter-sling-crossbody-bag-for-men-small-mens-chest-bag-shoulder-bag-mobile-bag-one-side-bag-for-8-inch-ipad-with-earphone-port-water-resistant-for-daily-use-small-items-and-small-electronic-product-black/dp/B07TT785P7
B08TDCGCPK,"Amazon Brand - Presto! Oxo-Biodegradable Garbage Bags, Small - 30 bags/roll (Pack of 3, Green, For Wet Waste)",189,4.3,638,https://www.amazon.in/amazon-brand-presto-oxo-biodegradable-garbage-bags-small-30-bags-roll-pack-of-3-green-for-wet-waste/dp/B08TDCGCPK
B0C7CXQVRX,"The Purple Tree Handcrafted Women's Tote Bag with Vegan Leather Handles & Indian Prints, Shoulder Tote Bag and Handbag for Office and College (Pack of 1)",899,3.9,82,https://www.amazon.in/the-purple-tree-handcrafted-women-s-tote-bag-with-vegan-leather-handles-indian-prints-shoulder-tote-bag-and-handbag-for-office-and-college-pack-of-1/dp/B0C7CXQVRX
B0C6YB3ZDC,Lavie Sport Astro Anti-Theft Casual Backpack with Laptop Sleeve | Business Bag for Men & Women | Durable Office Bag for Notebook/MacBook,999,4.1,25,https://www.amazon.in/lavie-sport-astro-anti-theft-casual-backpack-with-laptop-sleeve-business-bag-for-men-women-durable-office-bag-for-notebook-macbook/dp/B0C6YB3ZDC
B0CBQ41BYZ,Lino Perros Women Handbag,989,4.2,1466,https://www.amazon.in/lino-perros-women-handbag/dp/B0CBQ41BYZ
B0B21SYHMB,"Wolpin Foldable Shopping Bag for Grocery - Folds to Pocket Size, Tote Grocery Shoulder Handbag Travel Bag for Men and Women (40 x 40 cm)",229,3.9,296,https://www.amazon.in/wolpin-foldable-shopping-bag-for-grocery-folds-to-pocket-size-tote-grocery-shoulder-handbag-travel-bag-for-men-and-women-40-x-40-cm/dp/B0B21SYHMB
B08R7S55H4,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap",705,4.3,1096,https://www.amazon.in/lenovo-15-6-professional-backpack-made-in-india-water-resistant-uncompromised-storage-travel-friendly-fleece-lined-pc-compartment-vented-padded-backpanel-adjustable-shoulder-straps-luggage-strap/dp/B08R7S55H4
B07YFPF4QT,"FATMUG Foldable Duffel Luggage Bag for Travel, Packing and Storage - Men and Women - 45 L, Black",999,4.3,1783,https://www.amazon.in/fatmug-foldable-duffel-luggage-bag-for-travel-packing-and-storage-men-and-women-45-l-black/dp/B07YFPF4QT
B0C3MG4MJG,"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop",3299,3.7,24,https://www.amazon.in/swiss-military-hard-shell-travel-backpack-ufo-alien-series-dimond-cut-abs-hardshell-upto-15-6-inch-laptop/dp/B0C3MG4MJG
B0978KPKQJ,"WALKENT ARCTIC HUNTER 41L Waterproof, Expandable 17"" Laptop Bag, Anti-Theft, Overnighter Convertible Backpack for Travel Office Men Women - Hustle, 3 Compartment, 9 Pockets, Black",3123,4.4,510,https://www.amazon.in/walkent-arctic-hunter-41l-waterproof-expandable-17-laptop-bag-anti-theft-overnighter-convertible-backpack-for-travel-office-men-women-hustle-3-compartment-9-pockets-black/dp/B0978KPKQJ
B09P3RQPCG,Storite Stylish Small PU Leather Sling Cross Body Travel Office Business Messenger One Side Shoulder Bag for Men Women (25.5 x7x20cm),749,4.0,285,https://www.amazon.in/storite-stylish-small-pu-leather-sling-cross-body-travel-office-business-messenger-one-side-shoulder-bag-for-men-women-25-5-x7x20cm/dp/B09P3RQPCG
B07SWD51BV,Kuber Industries Silk Embroidered Women Potli Bag (Cream) -CTKTC8803,265,3.9,109,https://www.amazon.in/kuber-industries-silk-embroidered-women-potli-bag-cream-ctktc8803/dp/B07SWD51BV
B0BWWD1QQQ,Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange),749,4.2,741,https://www.amazon.in/dyazo-water-resistant-camera-backpack-with-extra-front-pocket-photographers-bag-with-rain-cover-tripod-holder-compatible-for-sony-nikon-canon-panasonic-dslr-black-orange/dp/B0BWWD1QQQ
B0BWNBQXDZ,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",1800,4.5,118,https://www.amazon.in/uppercase-apex-professional-laptop-backpack-15-6-inch-3x-more-water-resistant-sustainable-bags-with-rain-proof-zippers-for-men-women-boys-and-girls-750-days-warranty/dp/B0BWNBQXDZ
B0C7VJ1LFG,VIULVUK Professional Large Makeup Kit Organizer for Girls | Waterproof Cosmetic Bags with Big Compartment | Wash Bag & Travel Toiletry Pouch for Women's Skincare Accessories Storage (Grey Flamingo),199,3.9,17,https://www.amazon.in/viulvuk-professional-large-makeup-kit-organizer-for-girls-waterproof-cosmetic-bags-with-big-compartment-wash-bag-travel-toiletry-pouch-for-women-s-skincare-accessories-storage-grey-flamingo/dp/B0C7VJ1LFG
B084MS8LTW,Amazon Brand - Solimo Rectangular Rexine Jumbo Underbed Storage Bag with Zipper and Handle- 18.9 x 23.62 x 14.17 Inches (Black and White),339,4.2,1138,https://www.amazon.in/amazon-brand-solimo-rectangular-rexine-jumbo-underbed-storage-bag-with-zipper-and-handle-18-9-x-23-62-x-14-17-inches-black-and-white/dp/B084MS8LTW
B07RN64P2R,"amazon basics Plastic Vacuum Compression Storage Bags With Hand Pump - Jumbo, 6-Pack",997,4.3,9820,https://www.amazon.in/amazon-basics-plastic-vacuum-compression-storage-bags-with-hand-pump-jumbo-6-pack/dp/B07RN64P2R
B01G5I8VDS,Wildcraft 45 Ltrs Black Rucksack (8903338073840) (Extra Large Size),1584,4.3,1097,https://www.amazon.in/wildcraft-45-ltrs-black-rucksack-8903338073840-extra-large-size/dp/B01G5I8VDS
B07RP7WHHY,"amazon basics PlasticVacuum Compression Storage Bags With Hand Pump - 6-Pack (2 Jumbo, 2 Large, 2 Medium)",749,4.4,9288,https://www.amazon.in/amazon-basics-plasticvacuum-compression-storage-bags-with-hand-pump-6-pack-2-jumbo-2-large-2-medium/dp/B07RP7WHHY
B0B6FZ3YNV,"Golden Wolf Backpack for Men 35L Business Travel Backpack with Lock Anti-theft 17.3-inch Laptop Bag Water-resistant Expanded Backpack with USB Port for Office Travel College Men Women, Black",2754,4.5,146,https://www.amazon.in/golden-wolf-backpack-for-men-35l-business-travel-backpack-with-lock-anti-theft-17-3-inch-laptop-bag-water-resistant-expanded-backpack-with-usb-port-for-office-travel-college-men-women-black/dp/B0B6FZ3YNV
B09V82WPTB,TRAVEL POINT 60 Liters Waterproof Travel Rucksack Backpack for Outdoor/Sports/Camping/Hiking/Trekking Bag for Men and Women with 1 Year Warranty (Black),749,4.0,148,https://www.amazon.in/travel-point-60-liters-waterproof-travel-rucksack-backpack-for-outdoor-sports-camping-hiking-trekking-bag-for-men-and-women-with-1-year-warranty-black/dp/B09V82WPTB
B0C3QR3YJV,"Kuber Industries 30 Biodegradable Garbage Bags Small|Plastic Dustbin Bags|Trash Bags For Kitchen, Office, Warehouse, Pantry or Washroom 5 LTR (Black)",63,3.8,558,https://www.amazon.in/kuber-industries-30-biodegradable-garbage-bags-small-plastic-dustbin-bags-trash-bags-for-kitchen-office-warehouse-pantry-or-washroom-5-ltr-black/dp/B0C3QR3YJV
B09SMX3S7R,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,469,3.6,401,https://www.amazon.in/half-moon-30l-waterproof-15-6-inch-laptop-office-school-college-bag-backpack-for-men-women-boys-girls/dp/B09SMX3S7R
B09W43XLBY,"Amazon Basics Water Repellent and Wear Resistant Laptop Backpack - 24L, Blue",599,4.2,642,https://www.amazon.in/amazon-basics-water-repellent-and-wear-resistant-laptop-backpack-24l-blue/dp/B09W43XLBY
B0BQCBHJLP,"Street27® Korean Canvas Corduroy Tote Bag Casual Work Shoulder Handbags | Multi-Purpose Bag |Sturdy Canvas Bag with Large Capacity | Shopping Bag for Office, College & Daily Use",474,4.0,140,https://www.amazon.in/street27-r-korean-canvas-corduroy-tote-bag-casual-work-shoulder-handbags-multi-purpose-bag-sturdy-canvas-bag-with-large-capacity-shopping-bag-for-office-college-daily-use/dp/B0BQCBHJLP
B0CJHST8BY,Impulse Diggy Niva 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,399,4.4,23,https://www.amazon.in/impulse-diggy-niva-35l-laptop-backpack-office-bag-school-bag-college-bag-business-bag-travel-backpack-water-resistant-fits-up-to-16-inch-laptop-with-1-year-warranty/dp/B0CJHST8BY
B0C16VZCK7,"Half Moon Maverick 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment, Multiple Pockets & Rain Cover",549,3.7,68,https://www.amazon.in/half-moon-maverick-35l-unisex-spacious-school-laptop-college-office-travel-backpack-bag-for-men-women-boys-girls-with-15-6-inch-padded-laptop-compartment-multiple-pockets-rain-cover/dp/B0C16VZCK7
B0C6KZS555,"Zebronics Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",398,3.6,31,https://www.amazon.in/zebronics-camp1-14-liters-1-compartment-laptop-backpacks-fit-up-to-15-6-inch-laptop-polyester-fabric-office-use-and-mini-business-travel-bags-black/dp/B0C6KZS555
B07P2TQH78,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men - Office Bag, Brown Color - Fits Up to 14/15.6/16 Inch Laptop/MacBook - Laptop Messenger Bags/Leather Bag for Men with Adjustable Shoulder Strap",2365,4.3,5209,https://www.amazon.in/hammonds-flycatcher-genuine-leather-laptop-bag-for-men-office-bag-brown-color-fits-up-to-14-15-6-16-inch-laptop-macbook-laptop-messenger-bags-leather-bag-for-men-with-adjustable-shoulder-strap/dp/B07P2TQH78
B0B12WH5ND,Red Lemon BANGE Waterproof TPU Unisex Travel Crossbody Sling Bag Chest Pack with USB charging,1797,4.4,74,https://www.amazon.in/red-lemon-bange-waterproof-tpu-unisex-travel-crossbody-sling-bag-chest-pack-with-usb-charging/dp/B0B12WH5ND
B09WZHX3B1,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (Black)",440,3.9,788,https://www.amazon.in/bennett-casual-laptop-bag-school-bags-for-boys-girls-15-6-inch-25-ltr-office-college-bags-for-mens-water-repellent-backpack-for-men-women-black/dp/B09WZHX3B1
B0BR3KK8TR,"HYDER 35L Latest And Trendy Stylish Waterproof College/Casual/School Bag/Backpack For Kids, Boys, Girls, Men And Women | Best Bags For Everyday Use",704,4.2,217,https://www.amazon.in/hyder-35l-latest-and-trendy-stylish-waterproof-college-casual-school-bag-backpack-for-kids-boys-girls-men-and-women-best-bags-for-everyday-use/dp/B0BR3KK8TR
B07PMQTB6T,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)",1599,4.3,502,https://www.amazon.in/dell-pro-slim-backpack-15-po1520ps-fits-most-laptops-up-to-38-1-cm-15-inches-black/dp/B07PMQTB6T
B07P2TQH78,"HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men - Office Bag, Brown Color - Fits Up to 14/15.6/16 Inch Laptop/MacBook - Laptop Messenger Bags/Leather Bag for Men with Adjustable Shoulder Strap",2365,4.3,5209,https://www.amazon.in/hammonds-flycatcher-genuine-leather-laptop-bag-for-men-office-bag-brown-color-fits-up-to-14-15-6-16-inch-laptop-macbook-laptop-messenger-bags-leather-bag-for-men-with-adjustable-shoulder-strap/dp/B07P2TQH78
B09SMX3S7R,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,469,3.6,401,https://www.amazon.in/half-moon-30l-waterproof-15-6-inch-laptop-office-school-college-bag-backpack-for-men-women-boys-girls/dp/B09SMX3S7R
